OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00593,2026-118M,2026-08-21T14:00:01.999872,15.22859782,.0002811,51.8776,97.0777,61.1575,233.8098,0,U,69278,999,582,-.10736198E+0,-.2269534E-1,0
KUIPER-00594,2026-118N,2026-08-21T14:00:01.999872,14.94150396,.00030034,51.8947,99.2986,317.2012,309.5773,0,U,69279,999,514,-.44964254E-2,-.48538E-3,0
KUIPER-00595,2026-118P,2026-08-21T14:00:01.999872,15.23580627,.00013071,51.8749,97.1685,196.8438,93.4349,0,U,69280,999,560,-.89315693E-1,-.1960511E-1,0
KUIPER-00596,2026-118Q,2026-08-21T09:37:11.218656,14.79945978,.0000707,51.9008,117.2918,113.5198,246.5839,0,U,69281,999,1374,.46058654E-3,.3293E-4,0
KUIPER-00597,2026-118R,2026-08-21T14:00:01.999872,15.13375780,.00071111,51.8783,97.8960,42.3171,193.4887,0,U,69282,999,523,-.14316306E+0,-.2335585E-1,0
KUIPER-00599,2026-118S,2026-08-20T22:56:18.540960,14.79952322,.00014259,51.9003,109.1735,110.9346,249.1770,0,U,69283,999,1382,.42129295E-3,.2993E-4,0
KUIPER-00600,2026-118T,2026-08-21T14:00:01.999872,15.13174570,.00067647,51.8811,98.4183,55.6721,337.6135,0,U,69284,999,530,-.10713636E+0,-.1758742E-1,0
KUIPER-00601,2026-118U,2026-08-21T15:49:39.406368,14.80004114,.0000444,51.9007,111.1444,47.7852,312.3148,0,U,69285,999,1385,.39437827E-3,.2792E-4,0
KUIPER-00602,2026-118V,2026-08-21T14:00:01.999872,14.79949331,.00021624,51.9004,103.8957,123.0410,148.4548,0,U,69286,999,419,.3948711E-2,.30028E-3,0
KUIPER-00603,2026-118W,2026-08-21T14:00:01.999872,14.79878270,.00005956,51.9025,106.4813,56.0706,139.0525,0,U,69287,999,571,.39035665E-2,.2963E-3,0
KUIPER-00605,2026-118X,2026-08-20T20:43:08.240448,14.79932660,.00005251,51.8986,117.1563,112.0159,248.0859,0,U,69288,999,1370,.4405867E-4,.115E-5,0
KUIPER-00606,2026-118Y,2026-08-21T09:28:13.072800,14.79920150,.00010139,51.9006,107.3186,96.8745,263.2333,0,U,69289,999,1388,-.66347651E-3,-.5274E-4,0
KUIPER-00607,2026-118Z,2026-08-21T14:00:01.999872,15.10549549,.00064616,51.8798,98.0591,22.0896,182.8087,0,U,69290,999,577,-.12127787E+0,-.1841343E-1,0
KUIPER-00608,2026-118AA,2026-08-21T14:00:01.999872,15.08475095,.00094453,51.8766,100.3179,52.0839,106.1449,0,U,69291,999,594,-.12358119E+0,-.177925E-1,0
KUIPER-00610,2026-118AB,2026-08-21T14:00:01.999872,14.76461066,.00025906,51.9003,103.9187,111.6931,11.6643,0,U,69292,999,460,.4388714E-2,.3075E-3,0
KUIPER-00613,2026-118AC,2026-08-21T01:59:11.049792,14.79926291,.00012518,51.8985,116.1975,118.3671,241.7418,0,U,69293,999,1373,-.56350607E-3,-.4514E-4,0
KUIPER-00618,2026-118AD,2026-08-21T14:00:01.999872,14.85027277,.00028862,51.8993,101.5014,322.7075,286.5264,0,U,69294,999,431,-.7010883E-4,-.836E-5,0
KUIPER-00620,2026-118AE,2026-08-21T14:00:01.999872,14.79921295,.00006563,51.9020,103.9888,113.5291,67.5388,0,U,69295,999,235,.37723209E-2,.28651E-3,0
KUIPER-00423,2026-140A,2026-08-21T14:00:01.999872,15.33681079,.00118182,51.8812,82.0349,45.8161,202.5230,0,U,69592,999,542,-.36470665E-1,-.1107212E-1,0
KUIPER-00428,2026-140B,2026-08-21T14:29:08.082528,15.37318783,.00070259,51.8797,82.6793,155.1713,204.9613,0,U,69593,999,1129,.71985988E-3,.26455E-3,0
KUIPER-00481,2026-140C,2026-08-21T14:00:01.999872,15.18600176,.00111475,51.8856,83.0413,49.5979,79.0223,0,U,69594,999,591,-.64641756E-1,-.1244217E-1,0
