OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-36211,2025-304AC,2026-08-25T01:09:07.092864,14.98335682,0.00024705,70.0028,109.9403,264.5918,95.496,0,U,67218,999,3907,0.00032620373,3.802e-05,0.0
STARLINK-36490,2026-002A,2026-08-25T00:04:35.568480,15.2759217,0.00020689,43.0051,94.4322,275.1799,84.8816,0,U,67305,999,3688,0.00078166446,0.00021318,0.0
STARLINK-36488,2026-002B,2026-08-24T23:33:21.111840,15.27589645,0.0001477,43.0011,95.1385,270.0637,90.0045,0,U,67306,999,3681,0.00084109002,0.00022962,0.0
STARLINK-36481,2026-002C,2026-08-25T07:03:46.657728,15.27592167,0.00018267,42.9966,93.18,270.0111,90.0531,0,U,67307,999,3686,0.00062599592,0.0001701,0.0
STARLINK-36449,2026-002D,2026-08-25T06:52:40.742688,15.27582057,0.00014673,42.9996,93.1203,276.2344,83.8341,0,U,67308,999,3692,0.00071995884,0.00019604,0.0
STARLINK-36482,2026-002E,2026-08-25T00:30:29.873376,15.2759372,0.00013456,43.0004,94.5643,268.2428,91.827,0,U,67309,999,3682,0.00050197856,0.00013582,0.0
STARLINK-36491,2026-002F,2026-08-24T21:53:38.983200,15.27580215,7.572e-05,42.9967,95.4775,276.7433,83.3333,0,U,67310,999,3680,0.00063869163,0.00017355,0.0
STARLINK-36495,2026-002G,2026-08-24T22:41:32.644608,15.27586999,9.928e-05,42.9993,94.8572,267.8128,92.261,0,U,67311,999,3697,0.00056987503,0.00015456,0.0
STARLINK-36485,2026-002H,2026-08-24T23:55:21.555264,15.27598358,0.00017903,43.0032,94.3815,29.9178,330.1776,0,U,67312,999,3682,0.00090697042,0.00024794,0.0
STARLINK-36445,2026-002J,2026-08-24T23:38:53.742336,15.27616124,0.00012766,42.9996,95.166,266.682,93.3886,0,U,67313,999,3697,0.0011508895,0.00031579,0.0
STARLINK-36476,2026-002K,2026-08-25T00:41:36.121920,15.2758486,0.00012682,43.0009,94.626,270.0674,90.0032,0,U,67314,999,3681,0.0003109317,8.305e-05,0.0
STARLINK-36463,2026-002L,2026-08-24T22:37:52.008384,15.27591019,0.00042038,42.9981,94.8412,22.9789,337.125,0,U,67315,999,3687,0.00064642835,0.00017577,0.0
STARLINK-36461,2026-002M,2026-08-24T22:32:18.381696,15.2759645,0.00012065,43.0006,94.8079,52.9862,307.11,0,U,67316,999,3697,0.0006886788,0.00018746,0.0
STARLINK-36450,2026-002N,2026-08-24T23:40:45.219072,15.27585212,0.00015879,43.0029,95.1709,269.023,91.0439,0,U,67317,999,3697,0.00077582759,0.00021152,0.0
STARLINK-36498,2026-002P,2026-08-25T07:05:38.074848,15.27583768,8.433e-05,43.0003,93.188,299.7755,60.3013,0,U,67318,999,3692,0.00052656806,0.00014258,0.0
STARLINK-36470,2026-002Q,2026-08-25T00:54:33.187104,15.27592815,0.0001256,43.0005,94.6971,268.9188,91.1519,0,U,67319,999,3688,0.00048746644,0.00013181,0.0
STARLINK-36500,2026-002R,2026-08-24T23:46:18.947712,15.27591582,5.681e-05,42.9983,95.2026,36.5052,323.5839,0,U,67320,999,3687,0.00060896082,0.00016539,0.0
STARLINK-36462,2026-002S,2026-08-24T21:55:29.610624,15.27584327,0.00011924,42.999,95.4815,271.9705,88.101,0,U,67321,999,3680,0.00058766993,0.00015946,0.0
STARLINK-36434,2026-002T,2026-08-24T15:44:25.328544,15.27584677,8.97e-05,42.9994,96.9909,276.7823,83.2927,0,U,67322,999,3676,0.00048560752,0.00013127,0.0
STARLINK-36497,2026-002U,2026-08-25T06:54:31.942080,15.27582993,7.947e-05,42.9976,93.1262,289.4231,70.6534,0,U,67323,999,3692,0.00041737682,0.00011242,0.0
STARLINK-36471,2026-002V,2026-08-25T00:17:32.759808,15.27587298,0.00017021,43.0024,94.4934,270.972,89.0936,0,U,67324,999,3682,0.0006078757,0.00016507,0.0
STARLINK-36473,2026-002W,2026-08-24T22:48:55.541376,15.27589118,0.00039358,43.001,94.8906,242.5032,117.542,0,U,67325,999,3697,0.00052983313,0.00014352,0.0
STARLINK-36430,2026-002X,2026-08-24T23:51:38.412576,15.27586636,0.00012578,43.0035,94.3594,264.8917,95.1791,0,U,67326,999,3698,0.00055166218,0.00014952,0.0
