OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00100,2025-171H,2026-08-25T17:06:12.464064,14.79933748,.00013923,51.8989,123.1530,90.8907,269.2215,0,U,65139,999,5802,-.53243047E-4,-.627E-5,0
KUIPER-00102,2025-171J,2026-08-25T17:02:19.514112,14.79935502,.00014198,51.8922,125.6381,95.6047,264.5077,0,U,65140,999,5798,.1102803E-3,.619E-5,0
KUIPER-00103,2025-171K,2026-08-25T17:23:45.395808,14.79948021,.00010678,51.8989,143.0765,86.5743,273.5342,0,U,65141,999,5774,.45492021E-3,.325E-4,0
KUIPER-00104,2025-171L,2026-08-25T09:36:57.094848,14.79942877,.00009049,51.9009,132.0219,86.3859,273.7207,0,U,65142,999,5787,.22026517E-3,.1459E-4,0
KUIPER-00105,2025-171M,2026-08-25T18:20:10.253184,14.79947763,.00024981,51.8921,138.0075,102.6917,257.4325,0,U,65143,999,5782,-.94909604E-3,-.7452E-4,0
KUIPER-00106,2025-171N,2026-08-25T01:39:53.010720,14.79968956,.00012041,51.9011,119.8478,93.4570,266.6530,0,U,65144,999,5802,.423584E-3,.3012E-4,0
KUIPER-00107,2025-171P,2026-08-25T15:32:53.191968,14.79936644,.00009603,51.9002,120.9662,93.7879,266.3193,0,U,65145,999,5805,.41120563E-3,.2915E-4,0
KUIPER-00108,2025-171Q,2026-08-25T17:39:18.347328,14.79936252,.00016633,51.9011,133.1208,92.0435,268.0717,0,U,65146,999,5789,.9496958E-4,.503E-5,0
KUIPER-00109,2025-171R,2026-08-25T10:29:29.686560,14.79932068,.00010274,51.9021,129.3839,93.3729,266.7351,0,U,65147,999,5791,.47794145E-3,.3424E-4,0
KUIPER-00110,2025-171S,2026-08-25T10:58:41.507040,14.79945796,.00010798,51.9003,141.8435,87.2746,272.8340,0,U,65148,999,5773,.47773179E-3,.3424E-4,0
KUIPER-00111,2025-171T,2026-08-25T11:39:29.037600,14.79973190,.0001077,51.8959,146.5858,93.7432,266.3654,0,U,65149,999,5767,.11753058E-2,.8759E-4,0
KUIPER-00112,2025-171U,2026-08-25T17:47:06.021888,14.79935972,.00010696,51.9014,128.0851,91.7226,268.3859,0,U,65150,999,5795,.41792E-3,.2966E-4,0
KUIPER-00114,2025-171V,2026-08-25T03:29:26.758176,14.79944515,.00012682,51.8994,150.6812,81.5247,278.5859,0,U,65151,999,5758,.49517252E-3,.3557E-4,0
KUIPER-00115,2025-171W,2026-08-25T18:16:17.215104,14.79926794,.00007236,51.9006,140.4648,98.7138,261.3906,0,U,65152,999,5778,-.24405132E-4,-.407E-5,0
KUIPER-00116,2025-171X,2026-08-25T04:21:57.111264,14.79932287,.0000803,51.9000,148.0590,101.3264,258.7789,0,U,65153,999,5762,-.61044E-4,-.686E-5,0
KUIPER-00118,2025-171Y,2026-08-25T10:47:02.781600,14.79932801,.00009169,51.8993,149.3254,90.6465,269.4603,0,U,65154,999,5763,.50285436E-3,.3614E-4,0
KUIPER-00119,2025-171Z,2026-08-25T11:06:28.690848,14.79940602,.00010419,51.9008,136.8659,87.9862,272.1219,0,U,65155,999,5780,.44357437E-3,.3162E-4,0
KUIPER-00120,2025-217A,2026-08-25T13:32:54.477024,14.79942942,.0000685,51.9002,26.2824,119.2785,240.8246,0,U,65762,999,4974,-.12602E-2,-.9816E-4,0
KUIPER-00132,2025-217B,2026-08-25T06:53:24.583776,15.38952295,.00050486,51.8513,262.6044,206.0147,154.0587,0,U,65763,999,5143,.10922238E-2,.42639E-3,0
KUIPER-00133,2025-217C,2026-08-25T19:13:22.822176,14.79907962,.00011749,51.9052,25.3664,99.5931,260.5165,0,U,65764,999,4978,.12576987E-2,.9374E-4,0
KUIPER-00139,2025-217D,2026-08-25T16:49:17.433408,14.79958228,.00003022,51.8991,353.2469,117.4998,242.5995,0,U,65765,999,5022,.45045736E-3,.3217E-4,0
KUIPER-00142,2025-217E,2026-08-25T18:51:54.458208,14.79932783,.00005513,51.8997,7.8353,98.9676,261.1349,0,U,65766,999,5002,.46200439E-3,.3303E-4,0
KUIPER-00145,2025-217F,2026-08-25T09:04:34.201632,14.79939715,.00004547,51.9013,12.1623,116.7134,243.3875,0,U,65767,999,4992,.45819059E-3,.3274E-4,0
KUIPER-00147,2025-217G,2026-08-25T09:49:18.308352,14.79929061,.00005513,51.8999,14.5009,128.2161,231.8851,0,U,65768,999,4989,.45931818E-3,.3282E-4,0
KUIPER-00148,2025-217H,2026-08-25T15:08:13.053696,14.79942421,.0000374,51.9065,356.0597,113.6446,246.4555,0,U,65769,999,5017,.44927E-3,.3206E-4,0
KUIPER-00150,2025-217J,2026-08-25T09:33:47.504736,14.79923797,.00006287,51.9031,24.5925,114.9670,245.1358,0,U,65770,999,4975,.39350607E-3,.2779E-4,0
KUIPER-00151,2025-217K,2026-08-25T09:45:24.814944,14.79947342,.00004828,51.9021,17.0541,100.7606,259.3411,0,U,65771,999,4986,.46199283E-3,.3304E-4,0
KUIPER-00152,2025-217L,2026-08-25T17:22:26.051232,14.79928356,.0000472,51.9017,3.1331,112.7659,247.3353,0,U,65772,999,5008,.45119197E-3,.322E-4,0
