OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ONEWEB-0137,2020-100AB,2026-08-25T12:36:02.889216,13.12442653,.00017883,87.9010,336.8947,103.0866,257.0462,0,U,47283,999,27366,-.59629937E-3,-.202E-5,0
ONEWEB-0138,2020-100AC,2026-08-25T08:24:46.378656,13.12440371,.00019067,87.9008,336.9323,92.6989,267.4358,0,U,47284,999,27372,.80976744E-3,.304E-5,0
ONEWEB-0139,2020-100AD,2026-08-25T16:42:39.398112,13.12443623,.00018971,87.9003,336.8488,98.6497,261.4846,0,U,47285,999,27384,-.10861462E-2,-.378E-5,0
ONEWEB-0140,2020-100AE,2026-08-25T17:26:21.854976,13.12442140,.00020558,87.9006,336.8356,100.9397,259.1963,0,U,47286,999,27381,.11535418E-2,.428E-5,0
ONEWEB-0141,2020-100AF,2026-08-25T16:42:14.784480,13.12442923,.00016568,87.9006,336.8459,104.7200,255.4112,0,U,47287,999,27379,-.10588793E-2,-.368E-5,0
ONEWEB-0142,2020-100AG,2026-08-25T07:16:39.544608,13.12442678,.00014806,87.8999,336.9410,92.4289,267.7009,0,U,47288,999,27373,-.12419351E-2,-.434E-5,0
ONEWEB-0143,2020-100AH,2026-08-25T16:40:01.077888,13.12442256,.00017509,87.9000,336.8637,99.6349,260.4978,0,U,47289,999,27376,-.12769644E-2,-.447E-5,0
ONEWEB-0144,2020-100AJ,2026-08-25T15:58:31.930176,13.12440486,.00018433,87.9011,336.8483,88.0680,272.0660,0,U,47290,999,27368,.3257445E-3,.13E-5,0
ONEWEB-0145,2020-100AK,2026-08-25T13:27:17.659584,13.12443832,.0001859,87.8995,336.8897,97.3735,262.7605,0,U,47291,999,27386,.55245E-3,.211E-5,0
ONEWEB-0146,2020-100AL,2026-08-25T17:01:58.543104,13.12443855,.00021456,87.9008,336.8569,106.6428,253.4936,0,U,47292,999,27379,-.5591065E-4,-.7E-7,0
